,code,name,c_name
851,600614,鹏起科技,军工航天
852,600634,富控互动,军工航天
853,600677,航天通信,军工航天
854,600685,中船防务,军工航天
855,600698,湖南天雁,军工航天
856,600760,中航黑豹,军工航天
857,600764,中电广通,军工航天
858,600765,中航重机,军工航天
859,600850,华东电脑,军工航天
860,600855,航天长峰,军工航天
861,600862,中航高科,军工航天
862,600877,*ST嘉陵,军工航天
863,600879,航天电子,军工航天
864,600893,航发动力,军工航天
865,600967,内蒙一机,军工航天
866,600990,四创电子,军工航天
867,601118,海南橡胶,军工航天
868,601208,东材科技,军工航天
869,601611,中国核建,军工航天
870,601718,际华集团,军工航天
871,601727,上海电气,军工航天
872,601989,中国重工,军工航天
873,603019,中科曙光,军工航天
874,603678,火炬电子,军工航天
875,603766,隆鑫通用,军工航天
876,603885,吉祥航空,军工航天
877,000026,飞亚达Ａ,军工航天
878,000050,深天马Ａ,军工航天
879,000059,华锦股份,军工航天
880,000065,北方国际,军工航天
881,000070,特发信息,军工航天
882,000099,中信海直,军工航天
883,000425,徐工机械,军工航天
884,000519,中兵红箭,军工航天
885,000547,航天发展,军工航天
886,000561,烽火电子,军工航天
887,000595,*ST宝实,军工航天
888,000625,长安汽车,军工航天
889,000687,华讯方舟,军工航天
890,000733,振华科技,军工航天
891,000738,航发控制,军工航天
892,000748,长城信息,军工航天
893,000768,中航飞机,军工航天
894,000777,中核科技,军工航天
895,000801,四川九洲,军工航天
896,000806,银河生物,军工航天
897,000901,航天科技,军工航天
898,000977,浪潮信息,军工航天
899,002013,中航机电,军工航天
900,002023,海特高新,军工航天
901,002025,航天电器,军工航天
902,002036,联创电子,军工航天
903,002046,轴研科技,军工航天
904,002049,紫光国芯,军工航天
905,002065,东华软件,军工航天
906,002077,大港股份,军工航天
907,002089,新 海 宜,军工航天
908,002097,山河智能,军工航天
909,002111,威海广泰,军工航天
910,002151,北斗星通,军工航天
911,002167,东方锆业,军工航天
912,002179,中航光电,军工航天
913,002190,成飞集成,军工航天
914,002214,大立科技,军工航天
915,002224,三 力 士,军工航天
916,002231,奥维通信,军工航天
917,600086,东方金钰,黄金概念
918,600311,荣华实业,黄金概念
919,600385,山东金泰,黄金概念
920,600489,中金黄金,黄金概念
921,600531,豫光金铅,黄金概念
922,600547,山东黄金,黄金概念
923,600612,老凤祥,黄金概念
924,600655,豫园股份,黄金概念
925,600687,刚泰控股,黄金概念
926,600711,盛屯矿业,黄金概念
927,600766,园城黄金,黄金概念
928,600807,天业股份,黄金概念
929,600824,益民集团,黄金概念
930,600891,秋林集团,黄金概念
931,600988,赤峰黄金,黄金概念
932,601069,西部黄金,黄金概念
933,601899,紫金矿业,黄金概念
934,000587,金洲慈航,黄金概念
935,000975,银泰资源,黄金概念
936,002102,冠福股份,黄金概念
937,002155,湖南黄金,黄金概念
938,002237,恒邦股份,黄金概念
939,002345,潮宏基,黄金概念
940,002574,明牌珠宝,黄金概念
941,002716,金贵银业,黄金概念
942,002721,金一文化,黄金概念
943,002731,萃华珠宝,黄金概念
944,600064,南京高科,创投概念
945,600082,海泰发展,创投概念
946,600100,同方股份,创投概念
947,600105,永鼎股份,创投概念
948,600128,弘业股份,创投概念
949,600133,东湖高新,创投概念
950,600145,*ST新亿,创投概念
951,600160,巨化股份,创投概念
952,600198,大唐电信,创投概念
953,600201,生物股份,创投概念
954,600210,紫江企业,创投概念
955,600227,赤天化,创投概念
956,600231,凌钢股份,创投概念
957,600235,民丰特纸,创投概念
958,600250,南纺股份,创投概念
959,600257,大湖股份,创投概念
960,600266,北京城建,创投概念
961,600283,钱江水利,创投概念
962,600300,维维股份,创投概念
963,600309,万华化学,创投概念
964,600366,宁波韵升,创投概念
965,600387,海越股份,创投概念
966,600461,洪城水业,创投概念
967,600487,亨通光电,创投概念
968,600596,新安股份,创投概念
969,600624,复旦复华,创投概念
970,600630,龙头股份,创投概念
971,600633,浙数文化,创投概念
972,600635,大众公用,创投概念
973,600649,城投控股,创投概念
974,600658,电子城,创投概念
975,600683,京投发展,创投概念
976,600689,上海三毛,创投概念
977,600736,苏州高新,创投概念
978,600744,华银电力,创投概念
979,600747,*ST大控,创投概念
980,600770,综艺股份,创投概念
981,600781,辅仁药业,创投概念
982,600783,鲁信创投,创投概念
983,600820,隧道股份,创投概念
984,600824,益民集团,创投概念
985,600831,广电网络,创投概念
986,600862,中航高科,创投概念
987,600880,博瑞传播,创投概念
988,600884,杉杉股份,创投概念
989,600895,张江高科,创投概念
990,600896,览海投资,创投概念
991,600900,长江电力,创投概念
992,600981,汇鸿集团,创投概念
993,601333,广深铁路,创投概念
994,601555,东吴证券,创投概念
995,601599,鹿港文化,创投概念
996,000027,深圳能源,创投概念
997,000158,常山北明,创投概念
998,000301,东方市场,创投概念
999,000423,东阿阿胶,创投概念
1000,000429,粤高速Ａ,创投概念
1001,000532,华金资本,创投概念
1002,000538,云南白药,创投概念
1003,000606,神州易桥,创投概念
1004,000627,天茂集团,创投概念
1005,000628,高新发展,创投概念
1006,000657,中钨高新,创投概念
1007,000729,燕京啤酒,创投概念
1008,000753,漳州发展,创投概念
1009,000793,华闻传媒,创投概念
1010,000850,华茂股份,创投概念
1011,000851,高鸿股份,创投概念
1012,000881,中广核技,创投概念
1013,000913,钱江摩托,创投概念
1014,000917,电广传媒,创投概念
1015,000923,河北宣工,创投概念
1016,000931,中 关 村,创投概念
1017,000938,紫光股份,创投概念
1018,000948,南天信息,创投概念
1019,000966,长源电力,创投概念
1020,000988,华工科技,创投概念
1021,000997,新 大 陆,创投概念
1022,000998,隆平高科,创投概念
1023,002001,新 和 成,创投概念
1024,002008,大族激光,创投概念
1025,002026,山东威达,创投概念
1026,002054,德美化工,创投概念
1027,002079,苏州固锝,创投概念
1028,002107,沃华医药,创投概念
1029,002148,北纬科技,创投概念
1030,002156,通富微电,创投概念
1031,002195,二三四五,创投概念
1032,002245,澳洋顺昌,创投概念
1033,002439,启明星辰,创投概念
1034,002500,山西证券,创投概念
1035,002515,金字火腿,创投概念
1036,002559,亚威股份,创投概念
1037,002658,雪迪龙,创投概念
1038,300118,东方日升,创投概念
1039,300467,迅游科技,创投概念
1040,600091,ST明科,ST板块
1041,600145,*ST新亿,ST板块
1042,600212,江泉实业,ST板块
1043,600230,沧州大化,ST板块
1044,600234,ST山水,ST板块
1045,600247,ST成城,ST板块
1046,600265,ST景谷,ST板块
1047,600301,ST南化,ST板块
1048,600306,商业城,ST板块
1049,600319,亚星化学,ST板块
1050,600339,中油工程,ST板块
1051,600375,华菱星马,ST板块
1052,600390,五矿资本,ST板块
1053,600432,*ST吉恩,ST板块
1054,600520,文一科技,ST板块
1055,600539,狮头股份,ST板块
1056,600546,山煤国际,ST板块
1057,600581,八一钢铁,ST板块
1058,600603,广汇物流,ST板块
1059,600675,中华企业,ST板块
1060,600701,工大高新,ST板块
1061,600710,ST常林,ST板块
1062,600721,百花村,ST板块
1063,600725,ST云维,ST板块
1064,600732,ST新梅,ST板块
1065,600760,中航黑豹,ST板块
1066,600806,*ST昆机,ST板块
1067,600817,*ST宏盛,ST板块
1068,600866,星湖科技,ST板块
1069,601918,新集能源,ST板块
1070,000033,新都退,ST板块
1071,000037,深南电A,ST板块
1072,000403,ST生化,ST板块
1073,000408,藏格控股,ST板块
1074,000504,南华生物,ST板块
1075,000505,珠江控股,ST板块
1076,000511,*ST烯碳,ST板块
1077,000606,神州易桥,ST板块
1078,000611,天首发展,ST板块
1079,000617,中油资本,ST板块
1080,000622,恒立实业,ST板块
1081,000629,*ST钒钛,ST板块
1082,000633,合金投资,ST板块
1083,000670,盈方微,ST板块
1084,000691,亚太实业,ST板块
1085,000693,*ST华泽,ST板块
1086,000717,韶钢松山,ST板块
1087,000831,五矿稀土,ST板块
1088,000856,冀东装备,ST板块
1089,000913,钱江摩托,ST板块
1090,000933,神火股份,ST板块
1091,000950,*ST建峰,ST板块
1092,000962,东方钽业,ST板块
1093,000968,蓝焰控股,ST板块
1094,000995,皇台酒业,ST板块
1095,002061,江山化工,ST板块
1096,002069,獐子岛,ST板块
1097,002109,兴化股份,ST板块
1098,002173,创新医疗,ST板块
1099,002199,东晶电子,ST板块
1100,002289,宇顺电子,ST板块
1101,002336,人人乐,ST板块
1102,002379,宏创控股,ST板块
1103,002423,中原特钢,ST板块
1104,002513,蓝丰生化,ST板块
1105,002608,江苏国信,ST板块
1106,600010,包钢股份,低碳经济
1107,600011,华能国际,低碳经济
1108,600022,山东钢铁,低碳经济
1109,600089,特变电工,低碳经济
1110,600112,*ST天成,低碳经济
1111,600123,兰花科创,低碳经济
1112,600131,岷江水电,低碳经济
1113,600151,航天机电,低碳经济
1114,600160,巨化股份,低碳经济
1115,600188,兖州煤业,低碳经济
1116,600202,哈空调,低碳经济
1117,600261,阳光照明,低碳经济
1118,600282,南钢股份,低碳经济
1119,600290,华仪电气,低碳经济
1120,600292,远达环保,低碳经济
1121,600309,万华化学,低碳经济
1122,600348,阳泉煤业,低碳经济
1123,600360,华微电子,低碳经济
1124,600366,宁波韵升,低碳经济
1125,600388,龙净环保,低碳经济
1126,600392,盛和资源,低碳经济
1127,600396,金山股份,低碳经济
1128,600416,湘电股份,低碳经济
1129,600419,天润乳业,低碳经济
1130,600423,*ST柳化,低碳经济
1131,600426,华鲁恒升,低碳经济
1132,600475,华光股份,低碳经济
1133,600499,科达洁能,低碳经济
1134,600509,天富能源,低碳经济
1135,600550,保变电气,低碳经济
1136,600569,安阳钢铁,低碳经济
1137,600578,京能电力,低碳经济
1138,600585,海螺水泥,低碳经济
1139,600586,金晶科技,低碳经济
1140,600590,泰豪科技,低碳经济
1141,600636,*ST爱富,低碳经济
1142,600644,乐山电力,低碳经济
1143,600649,城投控股,低碳经济
1144,600720,祁连山,低碳经济
1145,600725,ST云维,低碳经济
1146,600740,山西焦化,低碳经济
1147,600792,云煤能源,低碳经济
1148,600848,上海临港,低碳经济
1149,600863,内蒙华电,低碳经济
1150,600875,东方电气,低碳经济
1151,600884,杉杉股份,低碳经济
1152,600970,中材国际,低碳经济
1153,601005,*ST重钢,低碳经济
1154,601666,平煤股份,低碳经济
1155,601727,上海电气,低碳经济
1156,601898,中煤能源,低碳经济
1157,601958,金钼股份,低碳经济
1158,601991,大唐发电,低碳经济
1159,000009,中国宝安,低碳经济
1160,000012,南 玻Ａ,低碳经济
1161,000155,*ST川化,低碳经济
1162,000541,佛山照明,低碳经济
1163,000601,韶能股份,低碳经济
1164,000619,海螺型材,低碳经济
1165,000652,泰达股份,低碳经济
1166,000697,炼石有色,低碳经济
1167,000755,*ST三维,低碳经济
1168,000786,北新建材,低碳经济
1169,000826,启迪桑德,低碳经济
1170,000833,贵糖股份,低碳经济
1171,000839,中信国安,低碳经济
1172,000862,银星能源,低碳经济
1173,000932,*ST华菱,低碳经济
1174,000969,安泰科技,低碳经济
1175,000970,中科三环,低碳经济
1176,000973,佛塑科技,低碳经济
1177,002009,天奇股份,低碳经济
1178,002011,盾安环境,低碳经济
1179,002028,思源电气,低碳经济
1180,002056,横店东磁,低碳经济
1181,002076,雪 莱 特,低碳经济
1182,002083,孚日股份,低碳经济
1183,002088,鲁阳节能,低碳经济
1184,002091,江苏国泰,低碳经济
1185,002123,梦网集团,低碳经济
1186,002145,中核钛白,低碳经济
1187,002169,智光电气,低碳经济
1188,002202,金风科技,低碳经济
1189,002227,奥 特 迅,低碳经济
1190,002255,海陆重工,低碳经济
1191,600011,华能国际,含H股
1192,600012,皖通高速,含H股
1193,600016,民生银行,含H股
1194,600026,中远海能,含H股
1195,600027,华电国际,含H股
1196,600028,中国石化,含H股
1197,600029,南方航空,含H股
1198,600030,中信证券,含H股
1199,600036,招商银行,含H股
1200,600115,东方航空,含H股
1201,600188,兖州煤业,含H股
1202,600196,复星医药,含H股
1203,600332,白云山,含H股
1204,600362,江西铜业,含H股
1205,600377,宁沪高速,含H股
1206,600548,深高速,含H股
1207,600585,海螺水泥,含H股
1208,600600,青岛啤酒,含H股
1209,600635,大众公用,含H股
1210,600660,福耀玻璃,含H股
1211,600685,中船防务,含H股
1212,600688,上海石化,含H股
1213,600775,南京熊猫,含H股
1214,600806,*ST昆机,含H股
1215,600808,马钢股份,含H股
1216,600837,海通证券,含H股
1217,600860,*ST京城,含H股
1218,600871,石化油服,含H股
1219,600874,创业环保,含H股
1220,600875,东方电气,含H股
1221,600876,洛阳玻璃,含H股
1222,600958,东方证券,含H股
1223,600999,招商证券,含H股
1224,601005,*ST重钢,含H股
1225,601038,一拖股份,含H股
1226,601088,中国神华,含H股
1227,601107,四川成渝,含H股
1228,601111,中国国航,含H股
1229,601186,中国铁建,含H股
1230,601238,广汽集团,含H股
1231,601288,农业银行,含H股
1232,601318,中国平安,含H股
1233,601328,交通银行,含H股
1234,601333,广深铁路,含H股
1235,601336,新华保险,含H股
1236,601390,中国中铁,含H股
1237,601398,工商银行,含H股
1238,601588,北辰实业,含H股
1239,601600,中国铝业,含H股
1240,601601,中国太保,含H股
1241,601607,上海医药,含H股
1242,601618,中国中冶,含H股
1243,601628,中国人寿,含H股
1244,601633,长城汽车,含H股
1245,601688,华泰证券,含H股
1246,601717,郑煤机,含H股
1247,601727,上海电气,含H股
1248,601766,中国中车,含H股
1249,601788,光大证券,含H股
1250,601800,中国交建,含H股
1251,601808,中海油服,含H股
1252,601811,新华文轩,含H股
1253,601818,光大银行,含H股
1254,601857,中国石油,含H股
1255,601866,中远海发,含H股
1256,601880,大连港,含H股
1257,601898,中煤能源,含H股
1258,601899,紫金矿业,含H股
1259,601919,中远海控,含H股
1260,601939,建设银行,含H股
1261,601988,中国银行,含H股
1262,601991,大唐发电,含H股
1263,601992,金隅股份,含H股
1264,601998,中信银行,含H股
